STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,QAT,Qatar,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,427.39778683118834,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ROU,Romania,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,15938.095827404475,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,RUS,Russian Federation,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,5157.770074391478,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,RWA,Rwanda,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,35.95452785218701,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,WSM,Samoa,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,505.8242044107871,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SMR,San Marino,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,57992.00509819825,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,STP,Sao Tome and Principe,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,57.09201806010838,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SAU,Saudi Arabia,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,180.32021890377823,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SEN,Senegal,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,17.09133395222394,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SRB,Serbia,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,6899.718214007267,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SYC,Seychelles,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,264256.6296686716,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SGP,Singapore,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,84713.85835965748,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SXM,Sint Maarten (Dutch part),WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,805.8017727639001,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SVK,Slovak Republic,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,12993.38635679745,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SVN,Slovenia,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,33018.080962672146,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SLB,Solomon Islands,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,39.48661756223726,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SOM,Somalia,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.206442626355226,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ZAF,South Africa,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,11863.170084056948,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SSD,South Sudan,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,1.4817775442935417,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ESP,Spain,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,11306.568244789649,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LKA,Sri Lanka,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,412.4134748500231,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KNA,St. Kitts and Nevis,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4977.87610619469,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LCA,St. Lucia,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,259.862047148014,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MAF,St. Martin (French part),WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,305.4537376430079,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,VCT,St. Vincent and the Grenadines,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,95.30526275660942,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SDN,Sudan,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.363495350593964,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SUR,Suriname,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,280.22745128129,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SWE,Sweden,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,18608.45383694141,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHE,Switzerland,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,68154.75417968932,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SYR,Syrian Arab Republic,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,16.498240741000863,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TJK,Tajikistan,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,26.753098873759004,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TZA,Tanzania,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,26.75968661046784,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,THA,Thailand,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,927.8318580655013,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TLS,Timor-Leste,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,28.997796951155955,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TGO,Togo,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,7.38608060417655,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TON,Tonga,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,170.50782915115516,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TTO,Trinidad and Tobago,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,287.6706987160764,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TUN,Tunisia,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,310.82364952351423,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TUR,Turkiye,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4383.72751384509,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TKM,Turkmenistan,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,5.258789540838558,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TCA,Turks and Caicos Islands,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,673.74094660603,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TUV,Tuvalu,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,93.01460329271696,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UGA,Uganda,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,20.78630401976085,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UKR,Ukraine,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,5949.624042005705,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ARE,United Arab Emirates,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,1529.0956670166297,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GBR,United Kingdom,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,27332.287408167267,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,USA,United States,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,65494.876280195625,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,URY,Uruguay,WB_WDI_IT_NET_SECR_P6,Secure Internet servers (per 1 million people),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P6PS,Per 1 000 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,1600.2196472328749,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Secure Internet servers (per 1 million people),0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
